183838,9738,Fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur .
183840,9412,Fails to convince the audience that these brats will ever be anything more than losers .
183842,9626,"Fails to satisfactorily exploit its gender politics , genre thrills or inherent humor ."
223318,11828,Fairly run-of-the-mill .
105768,5577,"Fairy-tale formula , serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm ."
223324,2944,"Faithful without being forceful , sad without being shrill , `` A Walk to Remember '' succeeds through sincerity ."
183845,10120,Falls short in explaining the music and its roots .
105772,6193,"Falsehoods pile up , undermining the movie 's reality and stifling its creator 's comic voice ."
45212,1723,Familiar but utterly delightful .
223325,11624,Family fare .
45215,2064,"Family portrait of need , neurosis and nervy negativity is a rare treat that shows the promise of digital filmmaking ."
223329,10706,Family togetherness takes a back seat to inter-family rivalry and workplace ambition ... whole subplots have no explanation or even plot relevance .
183859,10563,"Fans of Plympton 's shorts may marginally enjoy the film , but it is doubtful this listless feature will win him any new viewers ."
65467,2776,"Fans of critics ' darling band Wilco will marvel at the sometimes murky , always brooding look of I Am Trying to Break Your Heart ."
183864,10838,Fans of so-bad-they 're - good cinema may find some fun in this jumbled mess .
105775,5493,Fans of the modern day Hong Kong action film finally have the worthy successor to A Better Tomorrow and The Killer which they have been patiently waiting for .
223331,11702,Fantastic !
45223,1883,"Far From Heaven is a dazzling conceptual feat , but more than that , it 's a work of enthralling drama ."
223334,11806,Far away .
183871,10372,Far more enjoyable than its predecessor .
105779,5077,"Far more successful , if considerably less ambitious , than last year 's Kubrick-meets-Spielberg exercise ."
183873,9405,"Far too clever by half , Howard 's film is really a series of strung-together moments , with all the spaces in between filled with fantasies , daydreams , memories and one fantastic visual trope after another ."
183881,11373,"Far-fetched premise , convoluted plot , and thematic mumbo jumbo about destiny and redemptive love ."
65475,3670,"Fast and funny , an action cartoon that 's suspenseful enough for older kids but not too scary for the school-age crowd ."
65479,2876,"Fast-paced and wonderfully edited , the film is extremely thorough ."
65492,2954,"Fathers and sons , and the uneasy bonds between them , rarely have received such a sophisticated and unsentimental treatment on the big screen as they do in this marvelous film ."
145303,7320,Fear Dot Com is more frustrating than a modem that disconnects every 10 seconds .
105784,5875,"Fear permeates the whole of Stortelling , Todd Solondz ' oftentimes funny , yet ultimately cowardly autocritique ."
65500,3523,"Feardotcom 's thrills are all cheap , but they mostly work ."
223343,11668,Featherweight romantic comedy has a few nice twists in a standard plot and the charisma of Hugh Grant and Sandra Bullock .
105787,5009,Features Fincher 's characteristically startling visual style and an almost palpable sense of intensity .
183898,9547,"Features nonsensical and laughable plotting , wooden performances , ineptly directed action sequences and some of the worst dialogue in recent memory ."
65504,3850,Features one of the most affecting depictions of a love affair ever committed to film .
65506,2664,Features what is surely the funniest and most accurate depiction of writer 's block ever .
223350,11789,Feeble comedy .
223351,11294,Feel free to go get popcorn whenever he 's not onscreen .
65509,3869,Feeling like a dope has rarely been more fun than it is in Nine Queens .
183899,10241,"Feels aimless for much of its running time , until late in the film when a tidal wave of plot arrives , leaving questions in its wake ."
183900,10217,Feels as if the inmates have actually taken over the asylum .
105790,6620,"Feels at times like a giant commercial for Universal Studios , where much of the action takes place ."
145309,7003,Feels familiar and tired .
145312,7308,Feels less like a cousin to Blade Runner than like a bottom-feeder sequel in the Escape From New York series .
105791,5783,Feels like a cold old man going through the motions .
183902,10918,"Feels like nothing quite so much as a middle-aged moviemaker 's attempt to surround himself with beautiful , half-naked women ."
183903,10134,"Feels like pieces a bunch of other , better movies slapped together ."
183904,10616,"Feels like the work of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form ."
105795,6536,"Feels like the work of someone who may indeed have finally aged past his prime ... and , perhaps more than he realizes , just wants to be liked by the people who can still give him work ."
183906,11253,Feels more like a rejected X-Files episode than a credible account of a puzzling real-life happening .
105796,6234,"Feels shrill , simple and soapy ."
183908,10629,"Feels slight , as if it were an extended short , albeit one made by the smartest kids in class ."
183910,11499,Feels strangely hollow at its emotional core .
223352,11715,Feels untidily honest .
223354,9430,Femme Fatale offers nothing more than a bait-and-switch that is beyond playing fair with the audience .
223358,11650,Feral and uncomfortable .
105800,4558,Ferrara 's best film in years .
65514,3776,Ferrara 's strongest and most touching movie of recent years .
65518,2256,Fessenden 's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .
183917,10937,"Fessenden continues to do interesting work , and it would be nice to see what he could make with a decent budget ."
145334,7313,"Fessenden has nurtured his metaphors at the expense of his narrative , but he does display an original talent ."
183923,11192,Festers in just such a dungpile that you 'd swear you were watching monkeys flinging their feces at you .
65524,2881,"Few films have captured the chaos of an urban conflagration with such fury , and audience members will leave feeling as shaken as Nesbitt 's Cooper looks when the bullets stop flying ."
105804,6093,"Few of the increasingly far-fetched events that first-time writer-director Neil Burger follows up with are terribly convincing , which is a pity , considering Barry 's terrific performance ."
65525,2918,"Fierce , glaring and unforgettable ."
65527,3013,"Filled with Alexandre Desplat 's haunting and sublime music , the movie completely transfixes the audience ."
45244,1852,"Filled with honest performances and exceptional detail , Baran is a gentle film with dramatic punch , a haunting ode to humanity ."
183929,11095,"Filled with low-brow humor , gratuitous violence and a disturbing disregard for life ."
65528,4307,"Film ca n't quite maintain its initial momentum , but remains sporadically funny throughout ."
65535,2838,"Filmmaker Stacy Peralta has a flashy editing style that does n't always jell with Sean Penn 's monotone narration , but he respects the material without sentimentalizing it ."
65537,4117,Filmmaker Tian Zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .
65539,3554,"Filmmakers Dana Janklowicz-Mann and Amir Mann area headed east , Far East , in retelling a historically significant , and personal , episode detailing how one international city welcomed tens of thousands of German Jewish refugees while the world 's democracie"
65545,4404,"Filmmakers David Weissman and Bill Weber benefit enormously from the Cockettes ' camera craziness -- not only did they film performances , but they did the same at home ."
45253,1878,"Films about loss , grief and recovery are pretty valuable these days ."
65546,3328,Films are made of little moments .
183933,11443,Final verdict : You 've seen it all before .
223369,1702,"Finally , the French-produced `` Read My Lips '' is a movie that understands characters must come first ."
183934,9441,"Finally coming down off of Miramax 's deep shelves after a couple of aborted attempts , Waking Up in Reno makes a strong case for letting sleeping dogs lie ."
145346,7316,"Fincher takes no apparent joy in making movies , and he gives none to the audience ."
223370,6854,"First , for a movie that tries to be smart , it 's kinda dumb ."
223371,5458,"First and foremost ... the reason to go see `` Blue Crush '' is the phenomenal , water-born cinematography by David Hennings ."
145361,6769,"First-time writer-director Dylan Kidd also has a good ear for dialogue , and the characters sound like real people ."
183940,9086,First-timer John McKay is never able to pull it back on course .
65558,2311,"Flamboyant in some movies and artfully restrained in others , 65-year-old Jack Nicholson could be looking at his 12th Oscar nomination by proving that he 's now , more than ever , choosing his roles with the precision of the insurance actuary ."
183953,9988,"Flashy gadgets and whirling fight sequences may look cool , but they ca n't distract from the flawed support structure holding Equilibrium up ."
223376,11844,"Flat , misguided comedy ."
45267,1807,"Flawed , but worth seeing for Ambrose 's performance ."
223380,11733,Fluffy and disposible .
183958,9433,Fluffy neo-noir hiding behind cutesy film references .
183961,9342,"Follows the original film virtually scene for scene and yet manages to bleed it almost completely dry of humor , verve and fun ."
65567,3068,"Fontaine 's direction , especially her agreeably startling use of close-ups and her grace with a moving camera , creates sheerly cinematic appeal ."
65570,3953,"Fontaine masterfully creates a portrait of two strong men in conflict , inextricably entwined through family history , each seeing himself in the other , neither liking what he sees ."
223385,2643,"For VeggieTales fans , this is more appetizing than a side dish of asparagus ."
65579,2551,"For a debut film , Skin of Man , Heart of Beast feels unusually assured ."
183964,10067,"For a film about action , Ultimate X is the gabbiest giant-screen movie ever , bogging down in a barrage of hype ."
223387,10015,"For a film about explosions and death and spies , `` Ballistic : Ecks vs. Sever '' seems as safe as a children 's film ."
223388,3946,"For a film that 's being advertised as a comedy , Sweet Home Alabama is n't as funny as you 'd hoped ."
223388,3947,"For a film that 's being advertised as a comedy , Sweet Home Alabama is n't as funny as you 'd hoped ."
223389,10502,"For a film that celebrates radical , nonconformist values , What to Do in Case of Fire ?"
105825,6700,"For a guy who has waited three years with breathless anticipation for a new Hal Hartley movie to pore over , No Such Thing is a big letdown ."
105827,4892,"For a long time the film succeeds with its dark , delicate treatment of these characters and its unerring respect for them ."
183970,10516,"For a movie about the power of poetry and passion , there is precious little of either ."
65584,2443,"For a movie audience , The Hours does n't connect in a neat way , but introduces characters who illuminate mysteries of sex , duty and love ."
183972,9173,"For a story set at sea , Ghost Ship is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . '"
105829,6566,"For all its brilliant touches , Dragon loses its fire midway , nearly flickering out by its perfunctory conclusion ."
105831,5171,"For all its brooding quality , Ash Wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast ."
65586,2850,"For all its plot twists , and some of them verge on the bizarre as the film winds down , Blood Work is a strong , character-oriented piece ."
65588,3555,For all its problems ... The Lady and the Duke surprisingly manages never to grow boring ... which proves that Rohmer still has a sense of his audience .
223391,6453,"For all its shoot-outs , fistfights , and car chases , this movie is a phlegmatic bore , so tedious it makes the silly spy vs. spy film The Sum of All Fears , starring Ben Affleck , seem downright Hitchcockian ."
105835,6507,"For all its violence , the movie is remarkably dull with only Caine making much of an impression ."
105837,4510,"For all its visual panache and compelling supporting characters , the heart of the film rests in the relationship between Sullivan and his son ."
105839,6724,"For all the charm of Kevin Kline and a story that puts old-fashioned values under the microscope , there 's something creepy about this movie ."
183976,10061,"For all the complications , it 's all surprisingly predictable ."
105841,4489,"For all the dolorous trim , Secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop Freudianism ."
183979,9243,"For all the time we spend with these people , we never really get inside of them ."
65590,3797,"For all the wit and hoopla , Festival In Cannes offers rare insight into the structure of relationships ."
105843,4865,"For almost the first two-thirds of Martin Scorsese 's 168-minute Gangs of New York , I was entranced ."
183981,9953,"For casual moviegoers who stumble into Rules expecting a slice of American Pie hijinks starring the kid from Dawson 's Creek , they 'll probably run out screaming ."
183982,10662,For dance completists only .
223392,3685,"For decades we 've marveled at Disney 's rendering of water , snow , flames and shadows in a hand-drawn animated world ."
45277,1683,"For devotees of French cinema , Safe Conduct is so rich with period minutiae it 's like dying and going to celluloid heaven ."
223393,10509,"For every articulate player , such as skateboarder Tony Hawk or BMX rider Mat Hoffman , are about a half dozen young Turks angling to see how many times they can work the words `` radical '' or `` suck '' into a sentence ."
223395,10445,For free .
45279,1920,"For his first attempt at film noir , Spielberg presents a fascinating but flawed look at the near future ."
183986,10047,"For its 100 minutes running time , you 'll wait in vain for a movie to happen ."
223397,5520,"For more than two decades Mr. Nachtwey has traveled to places in the world devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity ."
145441,7096,"For most movies , 84 minutes is short , but this one feels like a life sentence ."
223398,3582,"For most of its footage , the new thriller proves that director M. Night Shyamalan can weave an eerie spell and that Mel Gibson can gasp , shudder and even tremble without losing his machismo ."
45281,2132,For most of the distance the picture provides a satisfyingly unsettling ride into the dark places of our national psyche .
65596,3729,"For once , a movie does not proclaim the truth about two love-struck somebodies , but permits them time and space to convince us of that all on their own ."
223400,3787,"For proof of that on the cinematic front , look no further than this 20th anniversary edition of the film that Spielberg calls , retrospectively , his most personal work yet ."
145442,6829,For single digits kidlets Stuart Little 2 is still a no brainer .
223404,9163,"For the future , one hopes Mr. Plympton will find room for one more member of his little band , a professional screenwriter ."
65597,3381,"For the most part , it works beautifully as a movie without sacrificing the integrity of the opera ."
105848,4988,"For the most part , the film does hold up pretty well ."
223410,9599,"For the rest of us , sitting through Dahmer 's two hours amounts to little more than punishment ."
183997,11527,"For this sort of thing to work , we need agile performers , but the proficient , dull Sorvino has no light touch , and Rodan is out of his league ."
65599,4014,"For those in search of something different , Wendigo is a genuinely bone-chilling tale ."
65601,3242,"For those of an indulgent , slightly sunbaked and summery mind , Sex and Lucia may well prove diverting enough ."
145451,6939,"For those of us who respond more strongly to storytelling than computer-generated effects , the new Star Wars installment has n't escaped the rut dug by the last one ."
65603,2408,"For those who are intrigued by politics of the '70s , the film is every bit as fascinating as it is flawed ."
105850,5288,"For those who like quirky , slightly strange French films , this is a must !"
223413,1489,"For those who pride themselves on sophisticated , discerning taste , this might not seem like the proper cup of tea , however it is almost guaranteed that even the stuffiest cinema goers will laugh their \*\*\* off for an hour-and-a-half ."
184000,11115,"Forages for audience sympathy like a temperamental child begging for attention , giving audiences no reason to truly care for its decrepit freaks beyond the promise of a reprieve from their incessant whining ."
65609,4292,Forget about one Oscar nomination for Julianne Moore this year - she should get all five .
105864,6496,Forget the Psychology 101 study of romantic obsession and just watch the procession of costumes in castles and this wo n't seem like such a bore .
105866,5738,"Forget the misleading title , what 's with the unexplained baboon cameo ?"
184005,10690,"Forgettable , if good-hearted , movie ."
184012,9704,Formula 51 has dulled your senses faster and deeper than any recreational drug on the market .
184013,10461,Formula 51 promises a new kind of high but delivers the same old bad trip .
145467,6757,"Formulaic to the 51st power , more like ."
223415,11714,"Formuliac , but fun ."
105870,4679,"Fortunately , Elling never gets too cloying thanks to the actors ' perfect comic timing and sweet , genuine chemistry ."
223416,11048,"Fortunately , you still have that option ."
65613,3035,Foster and Whitaker are especially fine .
65615,3393,Foster breathes life into a roll that could have otherwise been bland and run of the mill .
105875,5475,"Franco is an excellent choice for the walled-off but combustible hustler , but he does not give the transcendent performance SONNY needs to overcome gaps in character development and story logic ."
184020,10541,Frank Capra played this story straight .
223424,6031,Frank McKlusky C.I. is that movie !
105878,6359,"Frankly , it 's kind of insulting , both to men and women ."
223425,6587,"Frankly , it 's pretty stupid ."
223427,5420,Fred Schepisi 's film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen .
65632,3830,Fred Schepisi 's tale of four Englishmen facing the prospect of their own mortality views youthful affluence not as a lost ideal but a starting point .
105890,4475,"Frei assembles a fascinating profile of a deeply humanistic artist who , in spite of all that he 's witnessed , remains surprisingly idealistic , and retains an extraordinary faith in the ability of images to communicate the truth of the world around him ."
65658,3336,Frequent flurries of creative belly laughs and genuinely enthusiastic performances ... keep the movie slaloming through its hackneyed elements with enjoyable ease .
65663,2495,"Fresh and raw like a blown-out vein , Narc takes a walking-dead , cop-flick subgenre and beats new life into it ."
105901,5105,Fresnadillo has something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense .
184051,9509,"Frida is certainly no disaster , but neither is it the Kahlo movie Frida fans have been looking for ."
223430,1815,Frida is n't that much different from many a Hollywood romance .
184053,10523,Friday After Next is a lot more bluster than bite .
145504,7140,Friday After Next is the kind of film that could only be made by African-Americans because of its broad racial insensitivity towards African-Americans .
65680,3817,"From a deceptively simple premise , this deeply moving French drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times ."
105911,6479,"From beginning to end , this overheated melodrama plays like a student film ."
223433,11573,From blushing to gushing -- Imamura squirts the screen in ` Warm Water Under a Red Bridge '
223434,5452,"From both a great and a terrible story , Mr. Nelson has made a film that is an undeniably worthy and devastating experience ."
65682,2613,"From its invitingly upbeat overture to its pathos-filled but ultimately life-affirming finale , Martin is a masterfully conducted work ."
184066,10797,"From its nauseating spinning credits sequence to a very talented but underutilized supporting cast , Bartleby squanders as much as it gives out ."
223435,11092,"From the choppy editing to the annoying score to ` special effects ' by way of replacing objects in a character 's hands below the camera line , `` Besotted '' is misbegotten"
65684,3931,"From the dull , surreal ache of mortal awareness emerges a radiant character portrait ."
223437,1732,"From the opening strains of the Average White Band 's `` Pick up the Pieces '' , you can feel the love ."
65686,2693,"Fubar is very funny , but not always in a laugh-out-loud way ."
65690,3635,Fudges fact and fancy with such confidence that we feel as if we 're seeing something purer than the real thing .
65693,2595,Fulfills the minimum requirement of Disney animation .
65696,2781,Fulford-Wierzbicki ... deftly captures the wise-beyond-her-years teen .
184077,10374,"Full Frontal , which opens today nationwide , could almost be classified as a movie-industry satire , but it lacks the generous inclusiveness that is the genre 's definitive , if disingenuous , feature ."
105914,6733,Full Frontal had no effect and elicited no sympathies for any of the characters .
105919,4658,"Full of bland hotels , highways , parking lots , with some glimpses of nature and family warmth , Time Out is a discreet moan of despair about entrapment in the maze of modern life ."
105925,4653,"Full of detail about the man and his country , and is well worth seeing ."
145517,7321,"Full of flatulence jokes and mild sexual references , Kung Pow !"
223442,11717,Full of surprises .
105927,5826,Full of the kind of obnoxious chitchat that only self-aware neurotics engage in .
223445,11642,Fun and nimble .
65700,2547,"Functions as both a revealing look at the collaborative process and a timely , tongue-in-cheek profile of the corporate circus that is the recording industry in the current climate of mergers and downsizing ."
65704,2506,"Funny , sexy , devastating and incurably romantic ."
45338,2172,"Funny , somber , absurd , and , finally , achingly sad , Bartleby is a fine , understated piece of filmmaking ."
223446,4397,"Funny , though ."
65707,3267,Funny and also heartwarming without stooping to gooeyness .
223449,11643,Funny and touching .
65709,2481,"Funny in a sick , twisted sort of way ."
184082,11446,"Further sad evidence that Tom Tykwer , director of the resonant and sense-spinning Run Lola Run , has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap ."
184090,9109,"Gaghan captures the half-lit , sometimes creepy intimacy of college dorm rooms , a subtlety that makes the silly , over-the-top coda especially disappointing ."
105943,5390,Gambling and throwing a basketball game for money is n't a new plot -- in fact Toback himself used it in Black and White .
105952,5326,"Gangs , despite the gravity of its subject matter , is often as fun to watch as a good spaghetti western ."
223461,5640,"Gangster No. 1 is solid , satisfying fare for adults ."
184102,11321,Gaping plot holes sink this ` sub ' - standard thriller and drag audience enthusiasm to crush depth .
65731,3473,Garcia and the other actors help make the wobbly premise work .
105963,4689,"Gay or straight , Kissing Jessica Stein is one of the greatest date movies in years ."
105966,5109,Generates an enormous feeling of empathy for its characters .
145541,7087,"Generic slasher-movie nonsense , but it 's not without style ."
223471,11770,Generic thriller junk .
65743,2422,Gently humorous and touching .
223473,11675,Genuinely unnerving .
65747,2897,"George Clooney , in his first directorial effort , presents this utterly ridiculous shaggy dog story as one of the most creative , energetic and original comedies to hit the screen in years ."
65748,2966,George Lucas returns as a visionary with a tale full of nuance and character dimension .
145550,7218,Gere gives a good performance in a film that does n't merit it .
184137,10856,Get out your pooper-scoopers .
105975,6094,Gets better after Foster leaves that little room .
145561,7078,Gets bogged down by an overly sillified plot and stop-and-start pacing .
145569,6865,Gibney and Jarecki just want to string the bastard up .
223489,2383,Giggling at the absurdities and inconsistencies is part of the fun .
184153,10970,"Girlfriends are bad , wives are worse and babies are the kiss of death in this bitter Italian comedy ."
184165,10325,"Give Shapiro , Goldman , and Bolado credit for good intentions , but there 's nothing here that they could n't have done in half an hour ."
223495,4449,Give credit to everyone from Robinson down to the key grip that this bold move works .
223497,6246,"Given the fact that virtually no one is bound to show up at theatres for it , the project should have been made for the tube ."
105989,6015,"Given too much time to consider the looseness of the piece , the picture begins to resemble the shapeless , grasping actors ' workshop that it is ."
65785,2658,Gives an intriguing twist to the French coming-of-age genre .
105993,4634,Gives everyone something to shout about .
105996,4954,"Gives us a lot to chew on , but not all of it has been properly digested ."
106003,5950,Glazed with a tawdry B-movie scum .
106006,6409,Glizty but formulaic and silly ... Cagney 's ` top of the world ' has been replaced by the bottom of the barrel .
106008,4787,Gloriously straight from the vagina .
184171,9742,"Go , girls , right down the reality drain ."
223499,2207,Go .
223502,11578,Go back to sleep .
184177,10161,"Go for La Salle 's performance , and make do as best you can with a stuttering script ."
106014,4822,God bless Crudup and his aversion to taking the easy Hollywood road and cashing in on his movie-star gorgeousness .
184181,10147,"God is great , the movie 's not ."
184186,10223,Godard 's ode to tackling life 's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess ... In Praise of Love remains a ponderous and pretentious endeavor that 's unfocused and tediously exasperating .
65789,4138,"Godard has never made a more sheerly beautiful film than this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence ."
184188,9088,"Godard uses his characters -- if that 's not too glorified a term -- as art things , mouthpieces , visual motifs , blanks ."
65796,2978,Goes a long way on hedonistic gusto .
145616,7106,Goes on and on to the point of nausea .
65803,2573,"Going to this movie is a little like chewing whale blubber - it 's an acquired taste that takes time to enjoy , but it 's worth it , even if it does take 3 hours to get through ."
184193,9398,"Goldbacher draws on an elegant visual sense and a talent for easy , seductive pacing ... but she and writing partner Laurence Coriat do n't manage an equally assured narrative coinage ."
145624,6771,"Goldmember has none of the visual wit of the previous pictures , and it looks as though Jay Roach directed the film from the back of a taxicab ."
106027,5149,Goldmember is funny enough to justify the embarrassment of bringing a barf bag to the moviehouse .
65809,4241,Gondry 's direction is adequate ... but what gives Human Nature its unique feel is Kaufman 's script .
106030,4666,Gone are the flamboyant mannerisms that are the trademark of several of his performances .
223508,11685,"Good , solid storytelling ."
106036,4913,"Good actors have a radar for juicy roles -- there 's a plethora of characters in this picture , and not one of them is flat ."
223512,132,"Good fun , good action , good acting , good dialogue , good pace , good cinematography ."
65819,3909,"Good performances and a realistic , non-exploitive approach make Paid in Full worth seeing ."
184199,9722,Good performances keep it from being a total rehash .
184204,9378,Good-looking but relentlessly lowbrow outing plays like Clueless Does South Fork .
223515,11692,Good-naturedly cornball sequel .
184208,9078,"Gooding and Coburn are both Oscar winners , a fact which , as you watch them clumsily mugging their way through Snow Dogs , seems inconceivable ."
65826,2653,"Gooding is the energetic frontman , and it 's hard to resist his enthusiasm , even if the filmmakers come up with nothing original in the way of slapstick sequences ."
106040,5922,Gooding offers a desperately ingratiating performance .
223518,5384,"Goofy , nutty , consistently funny ."
45404,2233,"Gorgeous scenes , masterful performances , but the sickly sweet gender normative narrative left an acrid test in this gourmet 's mouth ."
184214,10072,Gorgeous to look at but insufferably tedious and turgid ... a curiously constricted epic .
65836,3089,"Gosling creates a staggeringly compelling character , a young man whose sharp intellect is at the very root of his contradictory , self-hating , self-destructive ways ."
223523,3092,Got a David Lynch jones ?
106046,5394,Graced with the kind of social texture and realism that would be foreign in American teen comedies .
65841,4408,Graham Greene 's novel of colonialism and empire is elevated by Michael Caine 's performance as a weary journalist in a changing world .
65844,2901,Grainy photography mars an otherwise delightful comedy of errors .
145636,7043,"Granddad of Le Nouvelle Vague , Jean-Luc Godard continues to baffle the faithful with his games of hide-and-seek ."
106051,5675,"Grant carries the day with impeccable comic timing , raffish charm and piercing intellect ."
106055,5058,"Grant is certainly amusing , but the very hollowness of the character he plays keeps him at arms length"
184232,10707,Grant is n't Cary and Bullock is n't Katherine .
106062,5091,"Graphic sex may be what 's attracting audiences to Unfaithful , but gripping performances by Lane and Gere are what will keep them awake ."
223531,11801,Grating and tedious .
223534,11723,Great character interaction .
223535,4264,Great dragons !
65854,3849,Great fun both for sports aficionados and for ordinary louts whose idea of exercise is climbing the steps of a stadium-seat megaplex .
65857,3928,Great over-the-top moviemaking if you 're in a slap-happy mood .
223536,3565,"Great performances , stylish cinematography and a gritty feel help make Gangster No. 1 a worthwhile moviegoing experience ."
184243,10899,"Green ruins every single scene he 's in , and the film , while it 's not completely wreaked , is seriously compromised by that ."
106068,4682,Greg Kinnear gives a mesmerizing performance as a full-fledged sex addict who is in complete denial about his obsessive behavior .
223544,446,"Grenier is terrific , bringing an unforced , rapid-fire delivery to Toback 's Heidegger - and Nietzsche-referencing dialogue ."
223546,3611,Griffin & Co. manage to be spectacularly outrageous .
106076,5122,Grown-up quibbles are beside the point here .
184255,9647,Guilty of the worst sin of attributable to a movie like this : it 's not scary in the slightest .
106091,6216,Gussied up with so many distracting special effects and visual party tricks that it 's not clear whether we 're supposed to shriek or laugh .
106102,6346,"Guy gets girl , guy loses girl , audience falls asleep ."
223552,6446,Guys say mean things and shoot a lot of bullets .
65886,3266,"Hailed as a clever exercise in neo-Hitchcockianism , this clever and very satisfying picture is more accurately Chabrolian ."
223564,6230,Half Past Dead is just such an achievement .
184260,10397,"Halfway through , however , having sucked dry the undead action flick formula , Blade II mutates into a gross-out monster movie with effects that are more silly than scary ."
184262,9337,"Halfway through the movie , the humor dwindles ."
65888,3212,"Halloween : Resurrection is n't exactly quality cinema , but it is n't nearly as terrible as it cold have been ."
106131,6039,"Hampered -- no , paralyzed -- by a self-indulgent script ... that aims for poetry and ends up sounding like satire ."
223566,10545,"Handled correctly , Wilde 's play is a masterpiece of elegant wit and artifice ."
184284,9686,Handsome and sincere but slightly awkward in its combination of entertainment and evangelical boosterism .
65894,4352,Handsome and sophisticated approach to the workplace romantic comedy .
223571,3786,"Happily , some things are immune to the folly of changing taste and attitude ."
45428,1918,Happily stays close to the ground in a spare and simple manner and does n't pummel us with phony imagery or music .
106138,4716,Happy Times maintains an appealing veneer without becoming too cute about it .
65910,2581,"Hard , endearing , caring , warm ."
223577,11696,Hard to resist .
145701,7083,Hard-core slasher aficionados will find things to like ... but overall the Halloween series has lost its edge .
65912,3723,Hardly a film that comes along every day .
184305,10358,"Hardly a nuanced portrait of a young woman 's breakdown , the film nevertheless works up a few scares ."
45436,2084,"Hardly an objective documentary , but it 's great cinematic polemic ... love Moore or loathe him , you 've got to admire ... the intensity with which he 's willing to express his convictions ."
184307,9201,"Hardman is a grating , mannered onscreen presence , which is especially unfortunate in light of the fine work done by most of the rest of her cast ."
106142,4767,Harks back to a time when movies had more to do with imagination than market research .
223579,11691,Harmless fun .
184314,11376,"Harris is supposed to be the star of the story , but comes across as pretty dull and wooden ."
223585,11362,"Harry Potter and the Chamber of Secrets is deja vu all over again , and while that is a cliche , nothing could be more appropriate ."
184319,11106,"Hart 's War seems to want to be a character study , but apparently ca n't quite decide which character ."
65920,2721,Hartley adds enough quirky and satirical touches in the screenplay to keep the film entertaining .
184321,11100,"Harvard Man is a semi-throwback , a reminiscence without nostalgia or sentimentality ."
45448,1722,"Has a certain ghoulish fascination , and generates a fair amount of B-movie excitement ."
145732,6905,Has a customarily jovial air but a deficit of flim-flam inventiveness .
106156,4605,Has a solid emotional impact .
184323,10421,Has all the complexity and realistic human behavior of an episode of General Hospital .
106159,6645,"Has all the hallmarks of a movie designed strictly for children 's home video , a market so insatiable it absorbs all manner of lame entertainment , as long as 3-year-olds find it diverting ."
106161,6383,Has all the right elements but completely fails to gel together .
184325,9128,Has all the scenic appeal of a cesspool .
184329,10577,"Has all the values of a straight-to-video movie , but because it has a bigger-name cast , it gets a full theatrical release ."
65926,4318,"Has an unmistakable , easy joie de vivre ."
223592,6379,"Has an uppity musical beat that you can dance to , but its energy ca n't compare to the wit , humor and snappy dialogue of the original ."
106164,5642,Has enough gun battles and throwaway humor to cover up the yawning chasm where the plot should be .
106166,5496,"Has enough wit , energy and geniality to please not only the fanatical adherents on either side , but also people who know nothing about the subject and think they 're not interested ."
106168,6740,Has its charming quirks and its dull spots .
184333,10381,"Has its moments , but it 's pretty far from a treasure ."
106172,5790,Has its moments -- and almost as many subplots .
65928,2855,Has its share of arresting images .
184334,9345,Has lost some of the dramatic conviction that underlies the best of comedies ...
106174,6699,"Has no reason to exist , other than to employ Hollywood kids and people who owe favors to their famous parents ."
223598,11317,"Has none of the crackle of `` Fatal Attraction '' , `` 9 1\/2 Weeks '' , or even `` Indecent Proposal '' , and feels more like Lyne 's stolid remake of `` Lolita '' ."
184342,11160,"Has not so much been written as assembled , Frankenstein-like , out of other , marginally better shoot-em-ups ."
106177,6617,"Has nothing good to speak about other than the fact that it is relatively short , tries its best to hide the fact that Seagal 's overweight and out of shape ."
65930,4066,Has the capability of effecting change and inspiring hope .
184343,9252,Has the disjointed feel of a bunch of strung-together TV episodes .
184347,9942,Has the marks of a septuagenarian ; it 's a crusty treatment of a clever gimmick .
106179,4697,Has the rare capability to soothe and break your heart with a single stroke .
223602,3706,"Hashiguchi covers this territory with wit and originality , suggesting that with his fourth feature -- the first to be released in the U.S. -- a major director is emerging in world cinema ."
65936,2878,Hashiguchi uses the situation to evoke a Japan bustling atop an undercurrent of loneliness and isolation .
